140202,城区,3,1402
140203,矿区,3,1402
140211,南郊区,3,1402
140212,新荣区,3,1402
140221,阳高县,3,1402
140222,天镇县,3,1402
140223,广灵县,3,1402
140224,灵丘县,3,1402
140225,浑源县,3,1402
140226,左云县,3,1402
140227,大同县,3,1402
140302,城区,3,1403
140303,矿区,3,1403
140311,郊区,3,1403
140321,平定县,3,1403
140322,盂县,3,1403
140402,城区,3,1404
140411,郊区,3,1404
140421,长治县,3,1404
140423,襄垣县,3,1404
140424,屯留县,3,1404
140425,平顺县,3,1404
140426,黎城县,3,1404
140427,壶关县,3,1404
140428,长子县,3,1404
140429,武乡县,3,1404
140430,沁县,3,1404
140431,沁源县,3,1404
140481,潞城市,3,1404
140502,城区,3,1405
140521,沁水县,3,1405
140522,阳城县,3,1405
140524,陵川县,3,1405
140525,泽州县,3,1405
140581,高平市,3,1405
140602,朔城区,3,1406
140603,平鲁区,3,1406
140621,山阴县,3,1406
140622,应县,3,1406
140623,右玉县,3,1406
140624,怀仁县,3,1406
140702,榆次区,3,1407
140721,榆社县,3,1407
140722,左权县,3,1407
140723,和顺县,3,1407
140724,昔阳县,3,1407
140725,寿阳县,3,1407
140726,太谷县,3,1407
140727,祁县,3,1407
140728,平遥县,3,1407
140729,灵石县,3,1407
140781,介休市,3,1407
140802,盐湖区,3,1408
140821,临猗县,3,1408
140822,万荣县,3,1408
140823,闻喜县,3,1408
140824,稷山县,3,1408
140825,新绛县,3,1408
140826,绛县,3,1408
140827,垣曲县,3,1408
140828,夏县,3,1408
140829,平陆县,3,1408
140830,芮城县,3,1408
140881,永济市,3,1408
140882,河津市,3,1408
140902,忻府区,3,1409
140921,定襄县,3,1409
140922,五台县,3,1409
140923,代县,3,1409
140924,繁峙县,3,1409
140925,宁武县,3,1409
140926,静乐县,3,1409
140927,神池县,3,1409
140928,五寨县,3,1409
140929,岢岚县,3,1409
140930,河曲县,3,1409
140931,保德县,3,1409
140932,偏关县,3,1409
140981,原平市,3,1409
141002,尧都区,3,1410
141021,曲沃县,3,1410
141022,翼城县,3,1410
141023,襄汾县,3,1410
141024,洪洞县,3,1410
141025,古县,3,1410
141026,安泽县,3,1410
141027,浮山县,3,1410
141028,吉县,3,1410
141029,乡宁县,3,1410
141030,大宁县,3,1410
141031,隰县,3,1410
141032,永和县,3,1410
141033,蒲县,3,1410
141034,汾西县,3,1410
141081,侯马市,3,1410
141082,霍州市,3,1410
141102,离石区,3,1411
141121,文水县,3,1411
141122,交城县,3,1411
141123,兴县,3,1411
141124,临县,3,1411
141125,柳林县,3,1411
141126,石楼县,3,1411
141127,岚县,3,1411
141128,方山县,3,1411
141129,中阳县,3,1411
141130,交口县,3,1411
141181,孝义市,3,1411
141182,汾阳市,3,1411
150102,新城区,3,1501
150103,回民区,3,1501
150104,玉泉区,3,1501
150105,赛罕区,3,1501
150121,土默特左旗,3,1501
150122,托克托县,3,1501
150123,和林格尔县,3,1501
150124,清水河县,3,1501
150125,武川县,3,1501
150202,东河区,3,1502
150203,昆都仑区,3,1502
150204,青山区,3,1502
150205,石拐区,3,1502
150206,白云矿区,3,1502
150207,九原区,3,1502
150221,土默特右旗,3,1502
150222,固阳县,3,1502
150223,达尔罕茂明安联合旗,3,1502
150302,海勃湾区,3,1503
150303,海南区,3,1503
150304,乌达区,3,1503
150402,红山区,3,1504
150403,元宝山区,3,1504
150404,松山区,3,1504
150421,阿鲁科尔沁旗,3,1504
150422,巴林左旗,3,1504
150423,巴林右旗,3,1504
150424,林西县,3,1504
150425,克什克腾旗,3,1504
150426,翁牛特旗,3,1504
150428,喀喇沁旗,3,1504
150429,宁城县,3,1504
150430,敖汉旗,3,1504
150502,科尔沁区,3,1505
150521,科尔沁左翼中旗,3,1505
150522,科尔沁左翼后旗,3,1505
150523,开鲁县,3,1505
150524,库伦旗,3,1505
150525,奈曼旗,3,1505
150526,扎鲁特旗,3,1505
150581,霍林郭勒市,3,1505
150602,东胜区,3,1506
150621,达拉特旗,3,1506
150622,准格尔旗,3,1506
150623,鄂托克前旗,3,1506
150624,鄂托克旗,3,1506
150625,杭锦旗,3,1506
150626,乌审旗,3,1506
150627,伊金霍洛旗,3,1506
150702,海拉尔区,3,1507
150721,阿荣旗,3,1507
150722,莫力达瓦达斡尔族自治旗,3,1507
150723,鄂伦春自治旗,3,1507
150724,鄂温克族自治旗,3,1507
150725,陈巴尔虎旗,3,1507
150726,新巴尔虎左旗,3,1507
150727,新巴尔虎右旗,3,1507
150781,满洲里市,3,1507
150782,牙克石市,3,1507
150783,扎兰屯市,3,1507
150784,额尔古纳市,3,1507
150785,根河市,3,1507
150802,临河区,3,1508
150821,五原县,3,1508
150822,磴口县,3,1508
150823,乌拉特前旗,3,1508
150824,乌拉特中旗,3,1508
150825,乌拉特后旗,3,1508
150826,杭锦后旗,3,1508
150902,集宁区,3,1509
150921,卓资县,3,1509
150922,化德县,3,1509
150923,商都县,3,1509
150924,兴和县,3,1509
150925,凉城县,3,1509
150926,察哈尔右翼前旗,3,1509
150927,察哈尔右翼中旗,3,1509
150928,察哈尔右翼后旗,3,1509
150929,四子王旗,3,1509
150981,丰镇市,3,1509
152201,乌兰浩特市,3,1522
152202,阿尔山市,3,1522
152221,科尔沁右翼前旗,3,1522
152222,科尔沁右翼中旗,3,1522
152223,扎赉特旗,3,1522
152224,突泉县,3,1522
152501,二连浩特市,3,1525
152502,锡林浩特市,3,1525
152522,阿巴嘎旗,3,1525
152523,苏尼特左旗,3,1525
152524,苏尼特右旗,3,1525
152525,东乌珠穆沁旗,3,1525
152526,西乌珠穆沁旗,3,1525
152527,太仆寺旗,3,1525
152528,镶黄旗,3,1525
152529,正镶白旗,3,1525
152530,正蓝旗,3,1525
152531,多伦县,3,1525
152921,阿拉善左旗,3,1529
152922,阿拉善右旗,3,1529
152923,额济纳旗,3,1529
210102,和平区,3,2101
210103,沈河区,3,2101
210104,大东区,3,2101
210105,皇姑区,3,2101
210106,铁西区,3,2101
210111,苏家屯区,3,2101
210112,东陵区,3,2101
210113,沈北新区,3,2101
210114,于洪区,3,2101
